order_item_id,order_id,model_id,sale_price,discount,delivery_days_promised,delivery_days_actual
6004,2774,41,1910353,,8,7.0
6005,1494,10,1751717,,6,20.0
6006,4870,37,1191261,10%,13,9.0
6007,2703,37,2337854,15,18,25.0
6008,294,17,799073,15,19,25.0
6009,4521,20,955802,,19,20.0
6010,2232,42,1898551,15,7,9.0
6011,786,6,539231,0.1,9,7.0
6012,2211,16,517496,0.1,9,16.0
6013,482,44,836591,15,17,14.0
6014,301,40,2362541,15,13,28.0
6015,2432,50,1511083,15,8,25.0
6016,1181,31,1751862,0.1,15,9.0
6017,3563,36,1477463,,15,19.0
6018,325,2,1393366,0.1,15,21.0
6019,2654,33,1330905,10%,14,16.0
6020,4268,11,1211255,0.1,7,8.0
6021,1634,34,1488342,15,18,15.0
6022,3634,40,1200743,15,18,9.0
6023,1258,14,1976923,15,5,23.0
6024,3322,13,1629457,,14,20.0
6025,4117,42,1148590,15,16,23.0
6026,4029,24,2584931,,17,
6027,3960,13,1236187,15,8,28.0
6028,2915,8,1508928,0.1,6,7.0
6029,1185,34,986898,0.1,11,14.0
6030,4332,14,1464045,0.1,12,21.0
6031,3864,49,2308735,,6,19.0
6032,4214,18,1105181,15,17,8.0
6033,2678,30,921196,,16,16.0
6034,551,27,1576556,,14,17.0
6035,1608,40,1207577,0.1,8,23.0
6036,838,30,2249913,10%,5,16.0
6037,640,5,2167158,,16,20.0
6038,276,21,2424121,15,5,21.0
6039,2124,15,971577,10%,19,9.0
6040,3861,48,1708863,15,11,19.0
6041,3030,16,2288474,15,18,11.0
6042,2700,1,1471776,15,6,23.0
6043,4034,17,1420144,10%,12,21.0
6044,3173,30,937097,10%,16,11.0
6045,4114,8,926969,,16,17.0
6046,2492,10,2461128,,14,12.0
6047,3346,19,1266561,15,13,26.0
6048,3548,19,1116171,10%,11,6.0
6049,2736,20,1291361,15,5,19.0
6050,546,11,1097861,,7,16.0
6051,1992,32,1460791,0.1,8,16.0
6052,979,32,1653377,,12,19.0
6053,518,12,2171565,10%,14,23.0
6054,3958,13,1442617,10%,11,18.0
6055,2876,22,1507520,0.1,6,27.0
6056,2968,47,2589912,0.1,11,
6057,221,50,1374969,10%,14,7.0
6058,732,45,1803398,10%,8,27.0
6059,453,29,2199233,15,11,25.0
6060,4241,36,1240739,15,10,10.0
6061,1508,5,971711,10%,9,20.0
6062,2366,25,1938203,10%,6,18.0
6063,4897,4,452433,15,14,17.0
6064,190,36,2593774,0.1,19,29.0
6065,4454,25,1192350,10%,17,6.0
6066,259,13,1605895,0.1,14,14.0
6067,1994,3,1610966,15,8,11.0
6068,3510,9,873996,10%,11,21.0
6069,267,46,467575,0.1,18,18.0
6070,2135,24,587588,0.1,18,14.0
6071,3204,36,618596,10%,9,15.0
6072,3681,40,663363,10%,7,9.0
6073,509,35,1849856,10%,17,25.0
6074,3817,4,896322,,18,18.0
6075,2282,8,1158969,,19,10.0
6076,1692,10,1515089,,19,12.0
6077,2806,39,1766732,,13,12.0
6078,1321,36,824909,10%,7,23.0
6079,1202,49,977344,0.1,14,28.0
6080,2275,10,1594477,0.1,14,17.0
6081,39,28,1091811,0.1,10,9.0
6082,336,38,2300654,10%,12,8.0
6083,3082,1,2258272,15,8,15.0
6084,4359,24,1272486,10%,6,15.0
6085,1477,13,1539904,10%,11,
6086,3290,20,1257794,15,19,28.0
6087,3595,42,1590482,15,5,7.0
6088,3783,45,2416394,0.1,12,7.0
6089,1831,7,1463632,10%,15,6.0
6090,2970,28,754326,0.1,16,14.0
6091,4025,13,838228,10%,18,23.0
6092,695,11,2022323,10%,13,9.0
6093,996,7,473811,15,15,18.0
6094,2454,15,991005,0.1,16,27.0
6095,3136,33,2418168,10%,17,13.0
6096,3414,32,2256823,,14,21.0
6097,1858,25,2235760,15,14,26.0
6098,4540,10,460427,15,12,6.0
6099,4840,39,1435197,15,13,21.0
6100,2622,21,983904,0.1,6,12.0
6101,716,22,2024878,,8,11.0
6102,3521,12,762537,10%,7,15.0
6103,911,28,459970,,15,8.0
6104,3079,46,1822865,10%,15,27.0
6105,4078,1,1935647,0.1,18,29.0
6106,2006,42,467724,15,7,9.0
6107,4001,38,1188430,10%,15,17.0
6108,797,50,1296460,,18,16.0
6109,2411,22,828946,10%,12,18.0
6110,2885,45,2591425,15,14,27.0
6111,654,3,1277908,10%,7,21.0
6112,1775,5,940302,10%,11,18.0
6113,4745,46,673867,15,5,9.0
6114,3747,3,524283,0.1,14,11.0
6115,2941,38,540726,15,7,20.0
6116,4181,28,1617728,10%,8,19.0
6117,1646,49,1386905,0.1,17,22.0
6118,2605,13,2293462,10%,7,25.0
6119,3330,18,1585732,,18,25.0
6120,774,45,1337137,10%,7,25.0
6121,75,44,467629,0.1,6,12.0
6122,2235,16,2389787,10%,6,28.0
6123,3658,17,790789,,17,5.0
6124,2279,3,1904352,10%,12,6.0
6125,2945,15,1485056,10%,5,11.0
6126,311,17,1476650,,11,29.0
6127,3871,42,2414181,,13,6.0
6128,2619,48,1778556,15,5,16.0
6129,2824,33,1810676,15,15,22.0
6130,479,4,1478139,10%,10,
6131,780,28,1938727,15,11,5.0
6132,81,48,1655743,,6,22.0
6133,2489,41,1611572,,7,26.0
6134,4744,8,910626,15,14,27.0
6135,2195,42,577770,,19,15.0
6136,1675,39,2088977,0.1,9,26.0
6137,3692,31,1974433,10%,13,6.0
6138,441,33,1999344,0.1,5,20.0
6139,4293,2,1867437,15,14,18.0
6140,2818,4,1270840,15,18,23.0
6141,1675,49,2072481,,16,7.0
6142,2194,6,1199003,0.1,14,21.0
6143,1839,33,1703968,15,6,23.0
6144,3697,26,2309260,0.1,8,10.0
6145,53,26,1370540,,19,29.0
6146,2437,1,2418730,10%,14,22.0
6147,389,12,481278,0.1,13,21.0
6148,1576,37,1312322,10%,18,23.0
6149,467,40,823083,,18,
6150,1356,44,2373341,0.1,7,16.0
6151,4964,44,816679,10%,6,6.0
6152,3639,31,1500718,15,16,27.0
6153,471,29,1164869,,10,
6154,4321,17,1137367,15,12,28.0
6155,1514,10,1817189,,13,15.0
6156,58,4,2316206,,5,24.0
6157,1229,2,1676528,,13,28.0
6158,3067,28,1541051,10%,9,15.0
6159,2269,39,2466947,10%,15,
6160,2559,6,944335,10%,12,21.0
6161,1694,33,1549488,15,16,26.0
6162,3384,18,755884,,12,6.0
6163,3939,6,1665689,15,17,7.0
6164,389,32,738431,,11,26.0
6165,709,48,561745,15,8,15.0
6166,3791,40,808862,,7,21.0
6167,2030,21,1096189,10%,6,11.0
6168,1586,1,1528313,0.1,11,26.0
6169,1096,13,2302395,10%,18,
6170,2284,30,889826,,16,29.0
6171,2506,4,1616627,10%,9,28.0
6172,2648,6,1709685,,11,17.0
6173,2584,44,2509835,,8,10.0
6174,1097,32,1727531,0.1,15,19.0
6175,1686,18,1528973,10%,10,21.0
6176,4087,24,1615731,0.1,8,14.0
6177,432,34,1244321,10%,6,28.0
6178,972,40,989745,15,15,22.0
6179,625,9,601101,,5,19.0
6180,319,49,992899,0.1,17,17.0
6181,3069,36,2369483,10%,14,7.0
6182,4289,47,762760,0.1,17,27.0
6183,4449,37,1753952,10%,6,9.0
6184,3419,45,2207755,15,10,24.0
6185,334,5,1078551,10%,18,5.0
6186,2308,20,2172642,0.1,13,
6187,1059,31,1142529,10%,13,29.0
6188,3873,29,1337275,0.1,13,11.0
6189,2995,35,789770,15,14,18.0
6190,3698,11,1193798,10%,17,23.0
6191,4086,31,830697,10%,16,10.0
6192,1036,36,1463950,15,9,18.0
6193,1378,1,821529,0.1,19,20.0
6194,1614,47,1338834,0.1,12,23.0
6195,4610,18,2387149,,12,16.0
6196,3448,2,2439274,,16,12.0
6197,3050,1,1714167,,6,21.0
6198,3295,25,1278569,15,11,10.0
6199,1441,3,819972,0.1,6,5.0
6200,2349,24,1645122,10%,12,5.0
6201,3768,47,589506,10%,7,18.0
6202,4962,19,710822,10%,12,26.0
6203,286,44,2449027,15,18,22.0
6204,4069,11,2541624,0.1,8,7.0
6205,124,43,564627,15,9,27.0
6206,3380,20,2055248,15,19,18.0
6207,4237,50,1852069,0.1,10,25.0
6208,3794,33,1708704,10%,18,10.0
6209,3009,10,2587788,0.1,16,8.0
6210,4361,9,588454,0.1,5,12.0
6211,70,20,1923113,0.1,10,28.0
6212,4936,50,793076,15,18,9.0
6213,1011,25,2573588,0.1,14,19.0
6214,4440,5,470659,15,18,29.0
6215,2865,50,2173016,0.1,5,5.0
6216,2841,22,1679325,0.1,5,10.0
6217,4477,11,1307065,15,10,9.0
6218,615,45,2078092,,18,20.0
6219,4211,25,1368507,10%,13,13.0
6220,2805,48,1490346,0.1,16,19.0
6221,4232,2,465745,,14,10.0
6222,629,37,1802067,15,9,9.0
6223,3410,19,2154393,,17,8.0
6224,4368,21,2392524,10%,19,19.0
6225,1500,9,1831071,15,14,21.0
6226,1224,29,1081347,15,13,22.0
6227,959,25,1780578,10%,8,10.0
6228,3751,44,2196987,10%,11,18.0
6229,3539,49,1644388,0.1,17,29.0
6230,3455,40,2031038,,6,5.0
6231,106,35,553509,10%,16,15.0
6232,2288,8,528759,0.1,10,9.0
6233,341,24,496350,10%,11,17.0
6234,4573,31,949783,15,14,28.0
6235,212,48,824280,0.1,19,28.0
6236,1051,10,2131719,,12,13.0
6237,4715,50,1391413,,11,8.0
6238,3448,27,2296381,15,11,11.0
6239,397,19,1910537,15,6,21.0
6240,225,2,696470,,9,26.0
6241,4839,45,1383122,15,16,19.0
6242,2701,38,1739392,,17,18.0
6243,3840,31,1555200,15,18,17.0
6244,2038,15,1182551,0.1,15,
6245,195,26,1021964,15,12,15.0
6246,3493,48,2217810,15,18,25.0
6247,1264,10,1178917,0.1,6,7.0
6248,2764,45,2564303,10%,7,24.0
6249,1672,36,1079296,15,11,5.0
6250,3293,27,1862219,15,6,22.0
6251,4116,11,2393087,0.1,19,18.0
6252,4414,48,1430133,15,12,9.0
6253,3479,11,1847435,10%,10,22.0
6254,3268,13,2254882,15,13,21.0
6255,4640,48,2115820,0.1,5,16.0
6256,1393,43,1890879,0.1,15,11.0
6257,1978,9,1024573,,7,19.0
6258,409,16,1596060,0.1,13,20.0
6259,1349,49,1942533,10%,19,5.0
6260,1418,17,1559816,,9,13.0
6261,2368,41,1577385,,15,26.0
6262,2975,37,615335,15,9,22.0
6263,388,1,1464455,,13,12.0
6264,4295,2,1987692,0.1,19,19.0
6265,290,19,2571953,,10,15.0
6266,1129,30,2190153,0.1,5,25.0
6267,4947,46,726599,0.1,5,29.0
6268,1159,8,1250207,15,16,14.0
6269,3042,4,2138719,15,11,19.0
6270,121,17,1505704,0.1,15,24.0
6271,4666,8,568430,15,18,13.0
6272,161,17,1511076,10%,5,8.0
6273,4661,18,728724,0.1,5,25.0
6274,377,32,1345986,0.1,12,
6275,2743,40,2169121,,8,9.0
6276,2482,14,883230,0.1,10,5.0
6277,81,45,1217552,10%,5,26.0
6278,783,24,1385032,10%,13,5.0
6279,4744,26,2555462,10%,11,10.0
6280,3633,49,512887,,12,9.0
6281,1651,2,2115613,0.1,17,11.0
6282,549,40,2278555,10%,6,28.0
6283,1363,43,1518548,10%,6,11.0
6284,2781,4,915865,0.1,12,6.0
6285,4961,25,1523765,,13,24.0
6286,4508,35,2286720,10%,14,6.0
6287,3456,27,1555839,0.1,7,15.0
6288,3591,8,1113982,,14,28.0
6289,3811,26,1244613,,12,19.0
6290,4040,39,2171196,,12,17.0
6291,3335,24,2071309,,15,27.0
6292,59,25,2129061,0.1,9,24.0
6293,3569,20,1586075,,12,8.0
6294,153,48,2265769,,8,6.0
6295,2592,42,677768,15,9,16.0
6296,1968,5,1166508,15,14,6.0
6297,4791,6,695776,15,8,12.0
6298,2656,35,1148559,0.1,10,24.0
6299,2967,29,1004426,10%,18,28.0
6300,2748,40,1355085,10%,9,8.0
6301,4179,43,598597,15,15,14.0
6302,4662,18,1370938,10%,10,12.0
6303,215,27,1121531,15,19,13.0
6304,1612,49,1960772,0.1,14,16.0
6305,982,45,2393196,,11,11.0
6306,591,46,886305,10%,7,12.0
6307,1332,10,811523,0.1,12,26.0
6308,4857,49,1496330,0.1,6,24.0
6309,99,49,1560713,10%,9,11.0
6310,2097,43,738223,0.1,13,10.0
6311,4602,17,1036624,0.1,17,26.0
6312,4485,41,1977545,,18,22.0
6313,2908,34,1318572,,14,11.0
6314,4081,3,1221244,10%,15,18.0
6315,4590,18,1094709,15,14,24.0
6316,1755,16,2284865,0.1,11,24.0
6317,911,2,752434,,15,5.0
6318,1416,49,2121298,10%,8,26.0
6319,2231,36,1231376,10%,17,25.0
6320,2673,21,1382611,0.1,19,12.0
6321,4985,31,1356846,10%,6,23.0
6322,3348,17,467733,,13,25.0
6323,4045,50,1718969,10%,6,18.0
6324,3718,19,982514,,18,11.0
6325,2561,17,1601514,10%,13,5.0
6326,2939,32,2391481,0.1,13,14.0
6327,4338,10,2216220,0.1,6,20.0
6328,1746,3,816759,,6,11.0
6329,1713,38,1962316,15,6,29.0
6330,4337,18,2148852,15,14,18.0
6331,1058,28,1089115,10%,11,7.0
6332,3001,7,1387668,0.1,6,20.0
6333,17,48,1558026,,9,7.0
6334,703,6,1227609,10%,5,
6335,3901,45,543616,15,18,13.0
6336,4923,49,1509074,,12,
6337,2908,10,1586703,10%,17,24.0
6338,2639,2,2293894,10%,13,11.0
6339,4315,20,1012873,10%,19,22.0
6340,3988,35,2388998,0.1,11,7.0
6341,1429,19,2388126,15,8,18.0
6342,4328,11,471278,,17,18.0
6343,3616,42,1080954,,17,24.0
6344,2240,36,702224,,7,6.0
6345,4455,6,532506,10%,5,5.0
6346,1725,23,2359329,15,14,15.0
6347,4378,11,763664,10%,18,17.0
6348,1430,35,772529,0.1,10,23.0
6349,4923,29,2279826,0.1,15,14.0
6350,2098,29,1402488,0.1,13,23.0
6351,3277,16,880446,0.1,8,22.0
6352,4064,33,1357638,10%,17,15.0
6353,3562,17,954888,10%,6,20.0
6354,1536,35,1187213,10%,9,27.0
6355,4706,49,1083469,15,18,23.0
6356,4440,42,1491810,10%,6,
6357,394,37,1851647,0.1,10,5.0
6358,3245,19,654253,0.1,5,28.0
6359,858,20,1354475,15,18,9.0
6360,1954,5,563705,,7,23.0
6361,3391,3,1926514,,15,26.0
6362,485,7,1648755,10%,8,8.0
6363,1604,48,1952398,15,11,
6364,254,47,1353074,10%,14,12.0
6365,4566,25,730267,10%,9,29.0
6366,759,30,491992,,9,13.0
6367,1108,43,2229804,0.1,10,26.0
6368,2799,16,2075256,10%,16,13.0
6369,4421,9,894031,0.1,14,10.0
6370,3999,21,1767482,15,8,10.0
6371,3769,44,1038091,10%,8,28.0
6372,4344,12,841647,10%,18,27.0
6373,2741,14,2179991,15,9,5.0
6374,3266,39,1268189,15,11,26.0
6375,1090,2,971374,15,15,8.0
6376,534,28,2120930,10%,7,17.0
6377,4533,24,2599656,10%,18,11.0
6378,3257,19,1035883,,12,12.0
6379,2337,14,583708,0.1,13,8.0
6380,3589,19,1159143,,5,26.0
6381,1293,38,996343,0.1,19,16.0
6382,1835,46,692669,,11,22.0
6383,3924,23,832292,,7,11.0
6384,4564,46,944158,0.1,11,17.0
6385,2426,16,2429396,,14,10.0
6386,1676,7,2341518,15,10,7.0
6387,377,17,2038423,10%,9,13.0
6388,709,30,970779,0.1,16,28.0
6389,285,8,2301776,15,13,18.0
6390,25,38,1230379,,9,11.0
6391,4875,39,596608,,16,10.0
6392,2217,11,1316393,10%,16,7.0
6393,395,39,2363366,10%,8,23.0
6394,1618,46,1754977,,5,22.0
6395,190,29,554379,,19,12.0
6396,1145,49,1912197,10%,10,23.0
6397,1489,1,1706882,0.1,19,26.0
6398,2181,29,2592257,10%,7,5.0
6399,516,10,2279459,0.1,5,16.0
6400,3073,8,1340847,15,10,28.0
6401,3038,31,638016,0.1,6,25.0
6402,3345,16,1892488,0.1,6,21.0
6403,2148,6,1407597,10%,19,9.0
6404,1842,34,1556324,15,8,23.0
6405,2539,38,2073384,10%,15,23.0
6406,4544,14,1999254,,17,
6407,3620,31,1877972,,10,13.0
6408,1,44,978854,0.1,7,16.0
6409,1989,45,874817,0.1,18,8.0
6410,722,14,983605,0.1,16,8.0
6411,721,16,1993444,15,10,14.0
6412,3541,41,2034328,10%,18,23.0
6413,322,20,1858549,10%,14,28.0
6414,3108,42,2328936,10%,19,18.0
6415,3646,22,2162941,10%,7,5.0
6416,4244,30,1171746,0.1,11,6.0
6417,1619,42,823055,,14,7.0
6418,1846,44,2128191,10%,16,11.0
6419,1421,44,1216753,,10,7.0
6420,3147,19,1449756,15,7,18.0
6421,3809,16,496136,0.1,16,20.0
6422,1393,13,962068,0.1,15,15.0
6423,3484,45,507865,10%,5,11.0
6424,567,6,563553,0.1,14,28.0
6425,490,32,1211979,0.1,16,27.0
6426,3884,40,1717142,0.1,9,20.0
6427,2581,47,1957971,,12,14.0
6428,3893,50,1712295,15,14,21.0
6429,175,22,922467,0.1,19,22.0
6430,124,21,1993320,0.1,19,23.0
6431,4576,27,1813409,,6,25.0
6432,2681,14,692142,10%,10,18.0
6433,2391,37,1572352,15,11,14.0
6434,1689,30,2206289,10%,16,21.0
6435,2144,12,1575887,0.1,6,9.0
6436,4777,26,1274061,10%,8,26.0
6437,4109,8,2245870,10%,13,5.0
6438,1542,50,2256291,15,6,22.0
6439,2305,9,1764497,15,17,28.0
6440,568,19,976255,15,8,23.0
6441,190,50,1461431,10%,5,20.0
6442,2415,47,1102623,0.1,13,15.0
6443,1989,26,1726780,10%,15,11.0
6444,4061,22,1154357,10%,8,27.0
6445,1733,26,532011,0.1,16,18.0
6446,3089,18,2181088,,12,29.0
6447,3986,36,1628854,15,16,28.0
6448,2349,4,1389949,0.1,19,27.0
6449,1575,42,2221557,15,7,17.0
6450,3167,16,1452969,15,5,8.0
6451,3032,37,2074430,,17,5.0
6452,4790,27,1161302,15,12,7.0
6453,3728,32,856449,0.1,15,17.0
6454,1221,29,728182,0.1,8,24.0
6455,1776,45,1073081,10%,18,7.0
6456,1818,3,2405114,15,16,20.0
6457,2613,4,1704434,,8,14.0
6458,2041,1,1250364,10%,19,
6459,2584,10,2470534,0.1,12,8.0
6460,4140,26,1334547,15,9,22.0
6461,4887,25,1351520,10%,18,6.0
6462,2174,40,1615332,,8,28.0
6463,4171,39,2516906,15,15,7.0
6464,3806,21,1758902,0.1,8,6.0
6465,4525,15,902565,,5,21.0
6466,4062,30,1488486,,18,28.0
6467,4919,27,1899197,,5,9.0
6468,1350,29,1427090,10%,13,21.0
6469,3581,50,1626697,,19,7.0
6470,4974,3,1960704,,18,25.0
6471,2885,16,1190504,0.1,16,19.0
6472,2800,21,2081808,15,12,19.0
6473,3309,43,1870919,10%,18,18.0
6474,3648,13,1759115,0.1,7,21.0
6475,142,25,2002729,0.1,11,12.0
6476,3102,3,1598506,15,11,25.0
6477,1156,22,1679917,15,5,20.0
6478,3590,14,813830,15,5,7.0
6479,39,46,954413,15,18,28.0
6480,1331,49,1547864,15,14,8.0
6481,1127,27,2101754,,18,14.0
6482,2666,23,2224255,15,11,14.0
6483,3000,5,1741056,0.1,11,8.0
6484,2009,48,954319,0.1,9,18.0
6485,569,2,2378451,15,16,22.0
6486,2877,19,874912,15,16,16.0
6487,4321,27,2389328,0.1,10,20.0
6488,4134,10,2130577,10%,18,28.0
6489,1233,26,2386074,10%,8,23.0
6490,1905,34,825170,0.1,5,21.0
6491,3621,2,846751,15,15,25.0
6492,1115,20,831210,10%,5,25.0
6493,3854,49,2368075,15,7,28.0
6494,693,38,2139394,10%,8,17.0
6495,1316,40,2085285,15,6,18.0
6496,248,37,1770254,10%,7,13.0
6497,1541,34,1621162,0.1,9,6.0
6498,1832,10,2547918,10%,18,29.0
6499,1734,5,733707,15,18,28.0
6500,4502,12,2048661,,14,26.0
6501,2830,17,1563387,10%,15,22.0
6502,3737,35,1948964,10%,13,13.0
6503,212,34,1622897,,9,22.0
6504,4289,33,1688921,,6,12.0
6505,433,22,1563134,10%,15,5.0
6506,3619,31,1235679,,11,
6507,4069,22,1239537,10%,8,10.0
6508,2042,47,1529521,10%,17,14.0
6509,692,4,706902,0.1,14,20.0
6510,2717,36,2101256,10%,11,6.0
6511,2888,39,1044046,15,7,22.0
6512,2079,40,2333081,15,11,19.0
6513,1414,5,1775223,,15,16.0
6514,364,14,751212,,6,8.0
6515,4626,17,1487709,10%,9,23.0
6516,3900,11,931724,,12,
6517,4279,47,1168855,,18,12.0
6518,3832,33,1161634,10%,12,5.0
6519,909,29,2044790,10%,13,5.0
6520,3191,3,1238131,0.1,14,8.0
6521,1285,6,2353283,0.1,13,11.0
6522,2465,20,2159301,15,7,29.0
6523,3009,11,1949824,0.1,7,23.0
6524,3877,32,1404299,,10,
6525,826,31,1519841,15,17,
6526,3340,34,1016302,15,13,17.0
6527,3612,8,2543965,0.1,6,22.0
6528,2340,6,1508471,,15,21.0
6529,182,16,2002471,,16,
6530,4022,3,2178366,15,14,13.0
6531,1127,40,624812,10%,17,22.0
6532,3399,50,2438062,10%,16,20.0
6533,69,29,678466,15,7,18.0
6534,1210,31,2463550,10%,7,12.0
6535,3151,40,1228704,,11,14.0
6536,2295,41,1190034,15,14,
6537,3730,6,1412794,0.1,17,15.0
6538,4723,43,2254265,15,7,28.0
6539,1819,28,2194444,0.1,7,29.0
6540,2169,24,1640421,,16,26.0
6541,1357,14,1701218,15,7,22.0
6542,1918,31,2171051,,7,13.0
6543,2724,26,751329,15,9,16.0
6544,117,8,752837,0.1,17,24.0
6545,4017,24,1501452,10%,13,11.0
6546,4105,1,705916,,16,24.0
6547,4530,10,823514,10%,16,24.0
6548,2393,32,601052,10%,17,5.0
6549,2098,43,1112182,,9,13.0
6550,3606,50,1998251,15,7,14.0
6551,2575,50,2596753,10%,16,21.0
6552,363,8,2110765,10%,14,20.0
6553,4079,19,1856555,10%,6,28.0
6554,3959,12,1988662,15,8,22.0
6555,1807,15,1043696,10%,10,21.0
6556,3989,41,1465129,10%,5,8.0
6557,2391,37,1816704,,12,5.0
6558,2769,46,1561302,0.1,12,24.0
6559,4029,50,863678,,12,15.0
6560,3332,11,2354952,15,10,27.0
6561,3433,45,1263616,,19,8.0
6562,181,34,683343,15,19,15.0
6563,291,17,2312411,15,16,16.0
6564,1045,28,607192,15,8,21.0
6565,2236,14,1178012,15,6,23.0
6566,3333,24,1970333,0.1,10,25.0
6567,2435,44,1104581,10%,6,
6568,699,21,668105,10%,13,5.0
6569,4684,38,454599,10%,13,21.0
6570,4729,23,1379950,0.1,16,15.0
6571,2570,7,2429636,,6,9.0
6572,1582,48,1714938,0.1,9,26.0
6573,702,27,919679,15,15,11.0
6574,1211,25,1695997,0.1,5,22.0
6575,3218,32,1462151,15,17,
6576,3866,5,723373,10%,12,7.0
6577,3325,8,1230076,15,13,20.0
6578,1564,21,456295,,17,18.0
6579,817,32,2397526,,17,25.0
6580,1056,28,1694989,,8,
6581,247,3,1160380,10%,17,16.0
6582,4181,36,577615,15,18,21.0
6583,3886,29,775969,15,9,9.0
6584,492,48,980225,,14,14.0
6585,58,25,681345,,9,27.0
6586,129,32,2361192,10%,14,22.0
6587,686,21,1855222,10%,19,11.0
6588,4000,25,1734022,0.1,18,25.0
6589,2702,4,2574105,0.1,5,29.0
6590,3155,20,1278897,0.1,6,22.0
6591,3353,17,2180264,15,6,22.0
6592,1578,48,1911612,10%,13,29.0
6593,4977,42,2272666,0.1,11,12.0
6594,237,44,1068709,10%,6,5.0
6595,1037,2,2240352,,10,19.0
6596,4036,17,2074440,15,14,6.0
6597,3260,35,1808435,15,17,16.0
6598,1604,13,2400506,0.1,14,28.0
6599,4649,44,528964,,17,7.0
6600,1798,13,2173952,,8,28.0
6601,3562,34,1779134,15,8,26.0
6602,2267,4,1182587,10%,14,26.0
6603,3606,35,1573000,10%,5,8.0
6604,669,15,1495968,10%,13,19.0
6605,4209,27,2177386,15,7,17.0
6606,4327,5,1514110,15,10,23.0
6607,4904,10,1886555,0.1,15,26.0
6608,834,21,2387281,15,19,26.0
6609,2835,24,522789,0.1,5,27.0
6610,400,21,1346071,,19,29.0
6611,3672,34,2491591,15,9,12.0
6612,1727,31,1785665,,6,5.0
6613,3865,41,1909372,10%,11,22.0
6614,203,16,877218,0.1,12,21.0
6615,142,27,1459952,,15,9.0
6616,3093,22,508399,10%,14,17.0
6617,4908,4,1573100,10%,14,27.0
6618,4276,29,912181,0.1,9,15.0
6619,102,10,1143014,15,16,8.0
6620,3535,29,2267801,,13,8.0
6621,2538,40,758107,15,10,21.0
6622,2005,29,567218,,7,9.0
6623,1744,28,540568,0.1,19,9.0
6624,1661,1,1366554,,7,15.0
6625,2891,2,1098074,15,8,8.0
6626,1072,4,1831059,10%,19,19.0
6627,3326,9,661410,15,11,10.0
6628,4942,4,2173924,,10,19.0
6629,2005,40,1711573,10%,8,
6630,3774,29,818107,0.1,10,24.0
6631,2128,29,1457139,0.1,7,10.0
6632,898,32,1153718,15,13,
6633,4906,45,1567448,15,19,7.0
6634,3778,35,1973246,10%,15,19.0
6635,1692,20,2456101,0.1,12,5.0
6636,2693,29,1174362,0.1,5,23.0
6637,392,17,758240,10%,10,5.0
6638,2633,29,2404120,0.1,19,25.0
6639,1233,20,1336561,,6,10.0
6640,4208,30,1718050,10%,19,27.0
6641,2015,32,1979575,15,17,10.0
6642,3682,22,941989,0.1,19,29.0
6643,4061,42,520283,15,15,27.0
6644,3402,29,1203763,0.1,6,6.0
6645,1128,43,1630934,10%,14,23.0
6646,4666,43,1950021,0.1,11,15.0
6647,1675,23,2324920,,7,7.0
6648,1019,6,498961,10%,5,19.0
6649,97,15,2247041,15,15,14.0
6650,1686,32,1159632,10%,17,29.0
6651,725,16,1093661,,14,29.0
6652,2700,8,969361,0.1,13,17.0
6653,4880,23,1906470,15,15,10.0
6654,2603,15,2117737,0.1,10,11.0
6655,2074,49,1286302,,5,20.0
6656,3447,33,668622,,18,15.0
6657,2526,11,1990600,,13,9.0
6658,983,25,2136427,0.1,19,9.0
6659,97,40,1953398,15,7,25.0
6660,3078,15,1557695,10%,13,7.0
6661,4974,9,1574841,15,6,6.0
6662,1762,33,2321096,15,5,28.0
6663,531,13,544671,10%,11,29.0
6664,2430,50,1974477,0.1,14,15.0
6665,1049,25,591106,15,17,19.0
6666,1373,26,1222266,0.1,6,18.0
6667,4112,27,2424092,10%,18,28.0
6668,1117,49,1410093,10%,7,26.0
6669,3642,11,1117194,15,18,
6670,3297,34,1280822,10%,11,18.0
6671,1206,34,2056938,,5,21.0
6672,2057,37,1128712,0.1,12,16.0
6673,2050,37,1574739,,11,
6674,4919,9,2213823,15,18,24.0
6675,133,44,2108571,,7,5.0
6676,3837,26,927824,10%,16,12.0
6677,4372,3,985765,0.1,18,22.0
6678,1668,19,2427900,10%,9,20.0
6679,1157,35,793713,0.1,15,18.0
6680,4113,1,1084901,0.1,18,25.0
6681,537,10,2567498,10%,16,26.0
6682,4602,47,2562589,10%,6,29.0
6683,3062,24,2423761,,6,8.0
6684,4057,37,1904645,,13,12.0
6685,2463,36,2489403,0.1,14,13.0
6686,1628,11,2467191,0.1,6,26.0
6687,2551,42,1684217,0.1,19,
6688,4864,35,1497714,0.1,13,9.0
6689,975,33,2227584,15,16,11.0
6690,2027,41,2000524,,15,7.0
6691,3891,29,1112057,10%,17,21.0
6692,1575,41,1467498,15,18,7.0
6693,1614,34,1159651,0.1,9,17.0
6694,397,50,2591460,10%,5,29.0
6695,992,40,2229292,,8,17.0
6696,398,11,1481778,,14,
6697,4388,1,1514164,15,8,15.0
6698,2471,41,2315255,,13,27.0
6699,645,3,2509127,0.1,7,20.0
6700,3167,38,993665,10%,14,14.0
6701,2201,41,1377578,15,17,10.0
6702,1208,15,798299,0.1,12,24.0
